"biom_desc","circn","coordinates","gene","hallm","mm9_circ","prob_coding","refseqid","spliced_length","strand","HA_tr_2","X03_697_tr_2","X1R_tr_2","X3R_tr_2"
"stromal_antigen_1_","hsa_circ_0067480","chr3:136183722-136221621","STAG1","_G2M_CHECKPOINT","none","0.976965320888705","NM_005862","nA","-",0,0,0.16244625871646,0.138648872285532
"stromal_antigen_1_","hsa_circ_0001342","chr3:136323150-136323315","STAG1","_G2M_CHECKPOINT","none","0.0125210220617953","NM_005862","nA","-",0,0,0.32489251743292,0.0693244361427662
"interleukin_20_receptor_subunit_beta_","hsa_circ_0067492","chr3:136699307-136714398","IL20RB","_G2M_CHECKPOINT","none","0.996800845277721","NM_144717","nA","+",0,0,0.24366938807469,0
"armadillo_repeat_containing_8_","hsa_circ_0007348","chr3:137928658-137942575","ARMC8","_G2M_CHECKPOINT","none","0.362988062762877","NM_014154","nA","-",0,0,0.64978503486584,0
"centrosomal_protein_70_","hsa_circ_0002468","chr3:138289159-138290198","CEP70","_DNA_REPAIR","none","0.563370246567631","NM_024491","nA","-",0.0762211621044236,0.315564758358916,0.48733877614938,1.45581315899809
"centrosomal_protein_70_","unknown","chr3:138289159-138291756","CEP70","_INFLAMMATORY_RESPONSE","none","nA","NM_024491","nA","+",0,0,0,0.173311090356915
"centrosomal_protein_70_","hsa_circ_0004524","chr3:138289159-138291774","CEP70","_DNA_REPAIR","none","0.826326495098474","NM_024491","nA","+",0.0762211621044236,0.262970631965763,3.2489251743292,3.01561297221033
"centrosomal_protein_70_","hsa_circ_0003823","chr3:138289159-138291826","CEP70","_DNA_REPAIR","none","0.825916931893627","NM_024491","nA","+",0,0.105188252786305,0.24366938807469,0.797231015641811
"Fas_apoptotic_inhibitory_molecule_","hsa_circ_0007080","chr3:138340248-138341258","FAIM","_G2M_CHECKPOINT","none","0.517090711999479","NM_001033030","nA","-",0.0762211621044236,0,0.40611564679115,0.0693244361427662
"phosphatidylinositol-4_5-bisphosphate_3-kinase_catalytic_subunit_beta_","hsa_circ_0004431","chr3:138400808-138403645","PIK3CB","_APICAL_JUNCTION","none","0.313735035181381","NM_001256045","nA","+",0,0,0.24366938807469,0
"phosphatidylinositol-4_5-bisphosphate_3-kinase_catalytic_subunit_beta_","hsa_circ_0067531","chr3:138413627-138417937","PIK3CB","_APICAL_JUNCTION","none","0.588699388299072","NM_001256045","nA","+",0,0,0.24366938807469,0.103986654214149
"RAS_p21_protein_activator_2_","hsa_circ_0067582","chr3:141231004-141259451","RASA2","_MITOTIC_SPINDLE","none","0.253551754215174","NM_006506","nA","-",0.0762211621044236,0,0.731008164224071,0.0693244361427662
"RAS_p21_protein_activator_2_","hsa_circ_0002516","chr3:141259374-141278837","RASA2","_MITOTIC_SPINDLE","none","0.00138316296459765","NM_006506","nA","-",0,0,0.40611564679115,0
"RAS_p21_protein_activator_2_","hsa_circ_0005372","chr3:141272698-141278837","RASA2","_MITOTIC_SPINDLE","none","0.00053337998314741","NM_006506","nA","+",0,0,0.40611564679115,0.207973308428299
"transcription_factor_Dp-2_","hsa_circ_0008304","chr3:141811902-141820683","TFDP2","_HEME_METABOLISM","none","0.0280741771536811","NM_001178138","nA","+",0,0,0.16244625871646,0
"NaN","hsa_circ_0067620","chr3:142144063-142145683","unkn","_APICAL_JUNCTION","none","0.121982739308813","NM_001042604","nA","+",0,0,0,0.103986654214149
"ATR_serine/threonine_kinase_","unknown","chr3:142274718-142279296","ATR","_HEME_METABOLISM","none","nA","NM_001184","nA","+",0,0,0.16244625871646,0
"ring_finger_protein_13_","hsa_circ_0067716","chr3:149563797-149589941","RNF13","_HEME_METABOLISM","none","0.252050818551715","NM_007282","nA","-",0.0762211621044236,0,0.40611564679115,0.138648872285532
"ring_finger_protein_13_","hsa_circ_0001346","chr3:149563797-149639014","RNF13","_HEME_METABOLISM","none","0.968898015797709","NM_007282","nA","-",0.114331743156635,0,0.40611564679115,0.173311090356915
"eukaryotic_translation_initiation_factor_2A_","unknown","chr3:150293435-150299533","EIF2A","_HEME_METABOLISM","none","nA","NM_032025","nA","-",0,0,0.16244625871646,0.138648872285532
"nuclear_receptor_subfamily_2_group_C_member_2_","hsa_circ_0064443","chr3:15045382-15055296","NR2C2","_MTORC1_SIGNALING","none","0.847528994359198","NM_003298","nA","-",0,0,0.16244625871646,0.138648872285532
"nuclear_receptor_subfamily_2_group_C_member_2_","hsa_circ_0064457","chr3:15070092-15076316","NR2C2","_PI3K_AKT_MTOR_SIGNALING","none","0.812834944393012","NM_003298","nA","-",0,0,0,0.0693244361427662
"nuclear_receptor_subfamily_2_group_C_member_2_","hsa_circ_0064460","chr3:15073885-15076316","NR2C2","_PI3K_AKT_MTOR_SIGNALING","none","0.81542364311309","NM_003298","nA","-",0,0,0,0.103986654214149
"mediator_complex_subunit_12_like_","hsa_circ_0067735","chr3:150834124-150845771","MED12L","_HEME_METABOLISM","none","0.172354090155168","NM_053002","nA","-",0,0,0.32489251743292,0.55459548914213
"mediator_complex_subunit_12_like_","unknown","chr3:151112443-151134210","MED12L","_APICAL_JUNCTION","none","nA","NM_053002","nA","-",0,0,0,0.138648872285532
"mediator_complex_subunit_12_like_","unknown","chr3:151127030-151134210","MED12L","_APICAL_JUNCTION","none","nA","NM_053002","nA","-",0,0,0,0.277297744571065
"mediator_complex_subunit_12_like_","unknown","chr3:151129065-151134210","MED12L","_APICAL_JUNCTION","none","nA","NM_053002","nA","-",0,0,0,0.103986654214149
"muscleblind_like_splicing_regulator_1_","hsa_circ_0001349","chr3:152132729-152150709","MBNL1","_HEME_METABOLISM","none","0.587753051285626","NM_021038","nA","+",0.0762211621044236,0,3.81748707983681,0.173311090356915
"muscleblind_like_splicing_regulator_1_","unknown","chr3:152132729-152165562","MBNL1","_HEME_METABOLISM","none","nA","NM_021038","nA","+",0.0762211621044236,0,0.32489251743292,0
"muscleblind_like_splicing_regulator_1_","hsa_circ_0007630","chr3:152163070-152165562","MBNL1","_HEME_METABOLISM","none","0.74073230447871","NM_021038","nA","-",0.0762211621044236,0,0.974677552298761,0.173311090356915
"membrane_metalloendopeptidase_","hsa_circ_0002626","chr3:154832782-154836600","MME","_HEME_METABOLISM","none","0.791003933197559","NM_000902","nA","+",0,0,0.731008164224071,0
"membrane_metalloendopeptidase_","unknown","chr3:154884690-154886586","MME","_HEME_METABOLISM","none","nA","NM_000902","nA","-",0,0,0.16244625871646,0
"solute_carrier_family_33_member_1_","unknown","chr3:155545970-155560408","SLC33A1","_HEME_METABOLISM","none","nA","NM_001190992","nA","+",0,0,0.40611564679115,0.0693244361427662
"solute_carrier_family_33_member_1_","hsa_circ_0001350","chr3:155547476-155551830","SLC33A1","_APICAL_JUNCTION","none","0.427727392033648","NM_001190992","nA","-",0,0,0,0.138648872285532
"solute_carrier_family_33_member_1_","hsa_circ_0067774","chr3:155551256-155560408","SLC33A1","_HEME_METABOLISM","none","0.325607548401041","NM_001190992","nA","+",0,0,0.24366938807469,0
"guanine_monophosphate_synthase_","hsa_circ_0008929","chr3:155611306-155624052","GMPS","_MTORC1_SIGNALING","none","0.120008131322788","NM_003875","nA","-",0,0,0.16244625871646,0
"guanine_monophosphate_synthase_","unknown","chr3:155611306-155629068","GMPS","_MTORC1_SIGNALING","none","nA","NM_003875","nA","-",0,0,0.16244625871646,0.0693244361427662
"guanine_monophosphate_synthase_","unknown","chr3:155623948-155629068","GMPS","_MTORC1_SIGNALING","none","nA","NM_003875","nA","+",0,0,0.32489251743292,0
"guanine_monophosphate_synthase_","hsa_circ_0002832","chr3:155628480-155632359","GMPS","_MTORC1_SIGNALING","none","0.152309257101211","NM_003875","nA","+",0,0,0.24366938807469,0.415946616856597
"guanine_monophosphate_synthase_","hsa_circ_0008184","chr3:155628480-155643155","GMPS","_MTORC1_SIGNALING","none","0.98654771990455","NM_003875","nA","-",0.114331743156635,0,0.32489251743292,0.0693244361427662
"2-hydroxyacyl-CoA_lyase_1_","hsa_circ_0064491","chr3:15604864-15614749","HACL1","_XENOBIOTIC_METABOLISM","none","0.960943202649211","NM_012260","nA","+",0,0,0,0.103986654214149
"TCDD_inducible_poly(ADP-ribose)_polymerase_","hsa_circ_0006999","chr3:156411808-156413814","TIPARP","_TNFA_SIGNALING_VIA_NFKB","none","0.120033543416543","NM_015508","nA","-",0,0,0.40611564679115,0.103986654214149
"ankyrin_repeat_domain_28_","hsa_circ_0007728","chr3:15776916-15778740","ANKRD28","_MTORC1_SIGNALING","none","0.0253401132939604","NM_001195099","nA","+",0,0,0.24366938807469,0
"ankyrin_repeat_domain_28_","hsa_circ_0064516","chr3:15776916-15793327","ANKRD28","_MTORC1_SIGNALING","none","0.0252441409640139","NM_001195099","nA","+",0,0,0.24366938807469,0
"arginine_and_serine_rich_coiled-coil_1_","hsa_circ_0001355","chr3:157839891-157841780","RSRC1","_DNA_REPAIR","none","0.442896868706468","NM_001271834","nA","+",0.876543364200871,0.368158884752069,5.11705714956849,1.73311090356915
"G_elongation_factor_mitochondrial_1_","hsa_circ_0067818","chr3:158369884-158384175","GFM1","_TNFA_SIGNALING_VIA_NFKB","none","0.992905548883381","NM_024996","nA","-",0,0,0.16244625871646,0
"NMD3_ribosome_export_adaptor_","hsa_circ_0004264","chr3:160942717-160953000","NMD3","_TNFA_SIGNALING_VIA_NFKB","none","0.27888796585968","NM_015938","nA","-",0,0,0.24366938807469,0
"oxidoreductase_NAD_binding_domain_containing_1_","hsa_circ_0001273","chr3:16327848-16345099","OXNAD1","_MTORC1_SIGNALING","none","0.00697665508492392","NM_138381","nA","-",0.114331743156635,0,0.40611564679115,0.103986654214149
"WD_repeat_domain_49_","unknown","chr3:167319914-167345080","WDR49","_TNFA_SIGNALING_VIA_NFKB","none","nA","NM_178824","nA","+",0,0,0.24366938807469,0
"golgi_integral_membrane_protein_4_","hsa_circ_0004086","chr3:167754623-167759262","GOLIM4","_TNFA_SIGNALING_VIA_NFKB","none","0.0107441810508591","NM_014498","nA","-",0,0,0.893454422940531,0.103986654214149
"polyhomeotic_homolog_3_","hsa_circ_0006893","chr3:169831147-169840532","PHC3","_TNFA_SIGNALING_VIA_NFKB","none","0.873602262976438","NM_024947","nA","+",0,0,0.64978503486584,0.103986654214149
"polyhomeotic_homolog_3_","hsa_circ_0067908","chr3:169854206-169854453","PHC3","_TNFA_SIGNALING_VIA_NFKB","none","0.00222392699247197","NM_024947","nA","+",0,0,0.16244625871646,0
"polyhomeotic_homolog_3_","hsa_circ_0001965","chr3:169854206-169863309","PHC3","_TNFA_SIGNALING_VIA_NFKB","none","0.0022119141938794","NM_024947","nA","-",0.114331743156635,0,0.32489251743292,0
"polyhomeotic_homolog_3_","hsa_circ_0001359","chr3:169854206-169867032","PHC3","_DNA_REPAIR","none","0.36393631080575","NM_024947","nA","-",0.0762211621044236,0.105188252786305,3.57381769176212,0.831893233713194
"polyhomeotic_homolog_3_","hsa_circ_0002622","chr3:169854206-169896726","PHC3","_TNFA_SIGNALING_VIA_NFKB","none","0.995464810797132","NM_024947","nA","+",0,0,0.731008164224071,0.138648872285532
"polyhomeotic_homolog_3_","hsa_circ_0001360","chr3:169863210-169867032","PHC3","_TNFA_SIGNALING_VIA_NFKB","none","0.0657491432639057","NM_024947","nA","-",0.152442324208847,0,8.93454422940531,1.21317763249841
"polyhomeotic_homolog_3_","hsa_circ_0005228","chr3:169863210-169896726","PHC3","_TNFA_SIGNALING_VIA_NFKB","none","0.955141827896128","NM_024947","nA","-",0.114331743156635,0,0.40611564679115,0.207973308428299
"polyhomeotic_homolog_3_","hsa_circ_0005362","chr3:169889160-169896726","PHC3","_TNFA_SIGNALING_VIA_NFKB","none","0.512970958514112","NM_024947","nA","+",0,0,1.13712381101522,0.346622180713831
"fibronectin_type_III_domain_containing_3B_","hsa_circ_0001361","chr3:171830241-171851336","FNDC3B","_TNFA_SIGNALING_VIA_NFKB","none","0.371585034453753","NM_022763","nA","+",0.0762211621044236,0,0.40611564679115,0.173311090356915
"fibronectin_type_III_domain_containing_3B_","hsa_circ_0067985","chr3:171944660-171969331","FNDC3B","_TNFA_SIGNALING_VIA_NFKB","none","0.940724892792684","NM_022763","nA","-",0,0,0.24366938807469,0
"fibronectin_type_III_domain_containing_3B_","hsa_circ_0006156","chr3:171965322-171969331","FNDC3B","_DNA_REPAIR","none","0.783633204171739","NM_022763","nA","-",0,0.157782379179458,0.731008164224071,0.519933271070746
"fibronectin_type_III_domain_containing_3B_","hsa_circ_0003692","chr3:171969049-172028671","FNDC3B","_TNFA_SIGNALING_VIA_NFKB","none","0.982209713494676","NM_022763","nA","-",0,0,0.16244625871646,0
"epithelial_cell_transforming_2_","unknown","chr3:172491692-172501699","ECT2","_MITOTIC_SPINDLE","none","nA","NM_001258315","nA","-",0,0,0.16244625871646,0
"TBC1_domain_family_member_5_","hsa_circ_0002047","chr3:17413566-17418105","TBC1D5","_MTORC1_SIGNALING","none","0.730839634073261","NM_001134381","nA","+",0,0,0.32489251743292,0
"TBC1_domain_family_member_5_","hsa_circ_0008286","chr3:17413566-17425507","TBC1D5","_MTORC1_SIGNALING","none","0.869299960221069","NM_001134381","nA","+",0,0,0.48733877614938,0.138648872285532
"TBC1_domain_family_member_5_","unknown","chr3:17444672-17470011","TBC1D5","_MTORC1_SIGNALING","none","nA","NM_001134381","nA","+",0,0,0.16244625871646,0
"TBC1_domain_family_member_5_","unknown","chr3:17549965-17560487","TBC1D5","_MTORC1_SIGNALING","none","nA","NM_001134381","nA","-",0,0,0.24366938807469,0
"TBC1_domain_family_member_5_","unknown","chr3:17549965-17628049","TBC1D5","_XENOBIOTIC_METABOLISM","none","nA","NM_001134381","nA","+",0,0,0,0.0693244361427662
"transducin_beta_like_1_X-linked_receptor_1_","hsa_circ_0068062","chr3:176782707-176816329","TBL1XR1","_MTORC1_SIGNALING","none","0.000458840478482928","NM_024665","nA","-",0,0,0,0.103986654214149
"phosphatidylinositol-4_5-bisphosphate_3-kinase_catalytic_subunit_alpha_","unknown","chr3:178921331-178922376","PIK3CA","_COMPLEMENT","none","nA","NM_006218","nA","+",0,0,0.48733877614938,0.311959962642448
"G_protein_subunit_beta_4_","hsa_circ_0001364","chr3:179131199-179137293","GNB4","_COMPLEMENT","none","0.889030832678856","NM_021629","nA","+",0.114331743156635,0,0.16244625871646,0.173311090356915
"G_protein_subunit_beta_4_","hsa_circ_0005009","chr3:179131199-179144030","GNB4","_COMPLEMENT","none","0.946868945086207","NM_021629","nA","+",0,0,0.16244625871646,0
"mitochondrial_ribosomal_protein_L47_","hsa_circ_0005292","chr3:179310431-179319578","MRPL47","_COMPLEMENT","none","0.281767146096097","NM_020409","nA","-",0.152442324208847,0,0.56856190550761,0.0693244361427662
"ubiquitin_specific_peptidase_13_","hsa_circ_0007541","chr3:179481789-179483636","USP13","_COMPLEMENT","none","0.717314955389857","NM_003940","nA","-",0.0762211621044236,0,0.48733877614938,0.242635526499682
"FMR1_autosomal_homolog_1_","hsa_circ_0002004","chr3:180665652-180667131","FXR1","_COMPLEMENT","none","0.4773243185563","NM_001013438","nA","-",0,0,0.16244625871646,0.138648872285532
"methylcrotonoyl-CoA_carboxylase_1_","unknown","chr3:182735053-182743592","MCCC1","_ADIPOGENESIS","none","nA","NM_020166","nA","-",0,0,0.24366938807469,0
"methylcrotonoyl-CoA_carboxylase_1_","hsa_circ_0003085","chr3:182775098-182789145","MCCC1","_ADIPOGENESIS","none","0.814911948572648","NM_020166","nA","-",0,0,0.32489251743292,0
"methylcrotonoyl-CoA_carboxylase_1_","hsa_circ_0008550","chr3:182788786-182789145","MCCC1","_ADIPOGENESIS","none","0.534487800144115","NM_020166","nA","-",0,0,1.05590068165699,0.173311090356915
"methylcrotonoyl-CoA_carboxylase_1_","hsa_circ_0068147","chr3:182804480-182810333","MCCC1","_ADIPOGENESIS","none","0.475384722114501","NM_020166","nA","+",0,0,0.16244625871646,0.138648872285532
"methylcrotonoyl-CoA_carboxylase_1_","hsa_circ_0068148","chr3:182804480-182812393","MCCC1","_ADIPOGENESIS","none","0.69757066764294","NM_020166","nA","-",0,0,0.24366938807469,0.103986654214149
"MCF.2_cell_line_derived_transforming_sequence-like_2_","unknown","chr3:182923663-182925611","MCF2L2","_ADIPOGENESIS","none","nA","NM_015078","nA","-",0,0,0.812231293582301,0
"MCF.2_cell_line_derived_transforming_sequence-like_2_","unknown","chr3:182994659-183013265","MCF2L2","_ADIPOGENESIS","none","nA","NM_015078","nA","+",0,0,0.16244625871646,0
"MCF.2_cell_line_derived_transforming_sequence-like_2_","unknown","chr3:183013087-183027623","MCF2L2","_ADIPOGENESIS","none","nA","NM_015078","nA","+",0,0,0.16244625871646,0
"MCF.2_cell_line_derived_transforming_sequence-like_2_","hsa_circ_0068161","chr3:183056587-183107567","MCF2L2","_ADIPOGENESIS","none","0.854762149296661","NM_015078","nA","-",0,0,0.731008164224071,0
"MCF.2_cell_line_derived_transforming_sequence-like_2_","hsa_circ_0068162","chr3:183097084-183107567","MCF2L2","_ADIPOGENESIS","none","0.571675062019867","NM_015078","nA","-",0,0,0.893454422940531,0.103986654214149
"kelch_like_family_member_24_","hsa_circ_0001367","chr3:183361267-183369064","KLHL24","_HYPOXIA","none","0.996973115693008","NM_017644","nA","-",0,0,0.32489251743292,0.173311090356915
"kelch_like_family_member_24_","hsa_circ_0001368","chr3:183361267-183390272","KLHL24","_HYPOXIA","none","0.999998256209649","NM_017644","nA","-",0.190552905261059,0,0.40611564679115,0.138648872285532
"kelch_like_family_member_24_","hsa_circ_0001369","chr3:183368083-183369064","KLHL24","_HYPOXIA","none","0.99698352214843","NM_017644","nA","-",0,0,0,0.103986654214149
"YEATS_domain_containing_2_","unknown","chr3:183432931-183442319","YEATS2","_HYPOXIA","none","nA","NM_018023","nA","-",0,0,0,0.0693244361427662
"YEATS_domain_containing_2_","unknown","chr3:183442206-183446639","YEATS2","_HYPOXIA","none","nA","NM_018023","nA","-",0,0,0.32489251743292,0
"YEATS_domain_containing_2_","unknown","chr3:183454505-183472153","YEATS2","_HYPOXIA","none","nA","NM_018023","nA","-",0,0,0.24366938807469,0
"YEATS_domain_containing_2_","hsa_circ_0009131","chr3:183454505-183480067","YEATS2","_DNA_REPAIR","none","0.987186362859279","NM_018023","nA","+",0,0.105188252786305,0.24366938807469,0.0693244361427662
"YEATS_domain_containing_2_","hsa_circ_0008096","chr3:183474315-183480067","YEATS2","_DNA_REPAIR","none","0.852083657048446","NM_018023","nA","-",0,0.105188252786305,0.56856190550761,0.207973308428299
"YEATS_domain_containing_2_","hsa_circ_0006614","chr3:183493702-183508768","YEATS2","_HYPOXIA","none","0.790578577401481","NM_018023","nA","+",0,0,0,0.173311090356915
"YEATS_domain_containing_2_","unknown","chr3:183515710-183516777","YEATS2","_HYPOXIA","none","nA","NM_018023","nA","+",0,0,0.48733877614938,0.173311090356915
"presenilin_associated_rhomboid_like_","hsa_circ_0068245","chr3:183551279-183551613","PARL","_HYPOXIA","none","0.231386664489444","NM_001037639","nA","+",0,0,0,0.103986654214149
"presenilin_associated_rhomboid_like_","hsa_circ_0068252","chr3:183558357-183562114","PARL","_DNA_REPAIR","none","0.0415892960152267","NM_001037639","nA","+",0,0.105188252786305,0,0.103986654214149
"presenilin_associated_rhomboid_like_","hsa_circ_0068253","chr3:183558357-183585848","PARL","_HYPOXIA","none","0.0407538093231829","NM_001037639","nA","+",0,0,0,0.103986654214149
"SATB_homeobox_1_","hsa_circ_0064555","chr3:18419661-18462483","SATB1","_APOPTOSIS","none","0.999999515946161","NM_001195470","nA","-",0.266774067365483,0.262970631965763,1.86813197523929,0.55459548914213
"SATB_homeobox_1_","hsa_circ_0064557","chr3:18456602-18462483","SATB1","_APOPTOSIS","none","0.987296503338075","NM_001195470","nA","+",0,0.105188252786305,0.893454422940531,0.207973308428299
"VPS8__CORVET_complex_subunit_","unknown","chr3:184566858-184603944","VPS8","_HYPOXIA","none","nA","NM_001009921","nA","-",0,0,0.16244625871646,0
"VPS8__CORVET_complex_subunit_","unknown","chr3:184642649-184700882","VPS8","_HYPOXIA","none","nA","NM_001009921","nA","-",0,0,0,0.0693244361427662
